"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
9.87506570226183e-23,0.836130880010699,0.328,0.177,1.94469668874642e-18,"17","TIMM17B"
1.35699514915901e-22,0.785275924955244,0.322,0.171,2.67233054723884e-18,"17","TMEM167A"
1.44823345171444e-22,0.727042407029959,0.401,0.233,2.85200613646126e-18,"17","OLA1"
1.57725320800549e-22,0.918896540439524,0.3,0.158,3.10608474252521e-18,"17","AKR7A2"
1.83824195411749e-22,0.763525998733376,0.37,0.209,3.62004988024358e-18,"17","BAG1"
1.87228566583909e-22,0.74750872372413,0.345,0.19,3.68709216173692e-18,"17","NENF"
2.08044335601104e-22,0.571405320697382,0.576,0.384,4.09701710099255e-18,"17","EIF4H"
2.45149873861695e-22,0.645888893056318,0.491,0.308,4.82773646595837e-18,"17","HSPD1"
5.53944716112815e-22,0.567875627001708,0.587,0.393,1.09088332944097e-17,"17","GABARAPL2"
1.04632455347613e-21,0.521019796751957,0.534,0.339,2.06052694316055e-17,"17","MOB1A"
1.08639136047878e-21,0.756421283384304,0.387,0.226,2.13943050619085e-17,"17","CMTM3"
1.0994464702603e-21,0.66791009847457,0.389,0.225,2.1651399338836e-17,"17","IL17RA"
1.13067555120882e-21,0.663054903129904,0.466,0.29,2.22663936299552e-17,"17","LSM4"
1.16254039161836e-21,0.586067922865156,0.421,0.246,2.28939079321404e-17,"17","SNX2"
1.21703481254624e-21,0.571157106257816,0.505,0.321,2.3967066563473e-17,"17","NDUFA6"
1.2713372042776e-21,0.604343808737818,0.526,0.346,2.50364435638387e-17,"17","GNB1"
1.47819439530409e-21,0.938747269926675,0.268,0.137,2.91100822267235e-17,"17","COMMD8"
1.88346233834054e-21,0.546221991693911,0.542,0.347,3.70910238289402e-17,"17","KTN1"
5.51646739280026e-21,0.506789443085406,0.598,0.4,1.08635792366415e-16,"17","UFC1"
8.28471408399941e-21,0.791111116640387,0.342,0.194,1.631508744562e-16,"17","APPL1"
9.81591494504509e-21,0.562198964410911,0.52,0.336,1.93304813012773e-16,"17","NDUFB1"
1.027338754694e-20,0.530352516607566,0.604,0.415,2.02313820961889e-16,"17","UQCRFS1"
1.12635755926173e-20,0.930112730964785,0.265,0.137,2.21813594145413e-16,"17","CBL"
1.24349695581223e-20,0.811578955111511,0.344,0.197,2.44881855508102e-16,"17","QARS"
2.05031034017782e-20,0.76791797554996,0.339,0.192,4.03767615291218e-16,"17","ELMO1"
2.20510054295114e-20,0.825662059534817,0.333,0.189,4.34250449923368e-16,"17","MRPL11"
2.22274471703882e-20,0.883129503099277,0.299,0.163,4.37725117126455e-16,"17","CS"
2.54190318256359e-20,0.8982326882751,0.266,0.138,5.00576993742247e-16,"17","NDUFS4"
2.9907215978511e-20,0.746622268523308,0.37,0.217,5.88962804264817e-16,"17","PPP1CB"
3.16900984746051e-20,0.741036063286421,0.382,0.229,6.24073109260397e-16,"17","PHB"
3.31710397525183e-20,0.785774908143817,0.333,0.188,6.53237285846342e-16,"17","SUCLG1"
4.00855805154527e-20,0.839470532999676,0.316,0.177,7.8940533709081e-16,"17","ACO2"
4.55180617045642e-20,0.671506847886621,0.401,0.241,8.96387189147982e-16,"17","PFKL"
4.66353216936839e-20,0.916621717906039,0.268,0.141,9.18389390113718e-16,"17","AP2A1"
7.11861125506587e-20,0.8982326882751,0.263,0.138,1.40186811446012e-15,"17","ZSWIM7"
1.10965276526248e-19,0.653054204267306,0.407,0.247,2.18523919063139e-15,"17","PTPN2"
1.33382082224085e-19,0.84981910737382,0.316,0.179,2.62669334523891e-15,"17","ARRDC1"
1.52556176560595e-19,0.610110130367919,0.409,0.248,3.0042887850078e-15,"17","HIF1A"
3.06767655396138e-19,0.86555096290513,0.265,0.139,6.04117543771615e-15,"17","ARHGAP17"
3.27118970623312e-19,0.516711395457887,0.556,0.378,6.44195388848488e-15,"17","RAP1A"
3.87123054513135e-19,0.705802524014637,0.381,0.231,7.62361431252716e-15,"17","IDH2"
4.31660653098311e-19,0.577198117021714,0.447,0.278,8.50069324146504e-15,"17","PRPF40A"
4.88953720028227e-19,0.695010508952494,0.39,0.238,9.62896560851587e-15,"17","SNRPE"
5.04194819737556e-19,0.802760455038807,0.307,0.172,9.92910858509168e-15,"17","GET3"
8.94543967596911e-19,0.863792384325613,0.274,0.149,1.7616254353886e-14,"17","MRTFA"
1.00527519451722e-18,0.716166527688288,0.314,0.178,1.97968844056276e-14,"17","TUBB4B"
1.01382946399145e-18,0.528585011357192,0.412,0.249,1.99653436343837e-14,"17","GRINA"
1.05422918936577e-18,0.675473533706627,0.402,0.249,2.07609354261802e-14,"17","CCT5"
1.05884820595527e-18,0.794400339110432,0.313,0.178,2.08518977198771e-14,"17","TMX1"
1.82168489250856e-18,0.574947824775875,0.379,0.225,3.5874440588171e-14,"17","ZFAND5"
1.84104840776292e-18,0.631361867615804,0.393,0.24,3.62557662940751e-14,"17","FLOT1"
1.96396051517284e-18,0.696393148421013,0.317,0.18,3.86762744252988e-14,"17","ADI1"
1.98688150500114e-18,0.808359478772633,0.28,0.153,3.91276574779874e-14,"17","ATP1B3"
2.51085529064512e-18,0.563513228953882,0.454,0.288,4.94462732386744e-14,"17","SCP2"
3.11929695304836e-18,0.715937885350576,0.351,0.208,6.14283148963814e-14,"17","MMADHC"
4.16002140509067e-18,0.597127398203939,0.463,0.303,8.19233015304506e-14,"17","NHP2"
4.84806391545135e-18,0.778144546358667,0.305,0.173,9.54729226869835e-14,"17","HADHB"
6.03647163728535e-18,0.761378573114238,0.266,0.143,1.1887623595306e-13,"17","SPNS1"
9.33822351798991e-18,0.742599868038404,0.368,0.226,1.83897635739775e-13,"17","PTEN"
1.09840707980275e-17,0.709699798351864,0.354,0.214,2.16309306225556e-13,"17","EIF4G1"
1.29662616399325e-17,0.788432509012081,0.303,0.175,2.55344590475191e-13,"17","TIMM13"
1.45799807125627e-17,0.699150404761897,0.283,0.156,2.87123560172498e-13,"17","UBE2D1"
1.84705376391736e-17,0.631060164991485,0.372,0.226,3.63740297728245e-13,"17","OGFR"
2.18420923585365e-17,0.856249861117954,0.26,0.142,4.3013632481666e-13,"17","PPA2"
2.8460822265193e-17,0.832709222305853,0.255,0.138,5.60478972868445e-13,"17","RAB4B"
3.12134043326388e-17,0.508675926520957,0.495,0.327,6.14685571522656e-13,"17","RPN1"
3.19928637561392e-17,0.818983396251456,0.266,0.145,6.3003546594965e-13,"17","RELB"
3.28968012819939e-17,0.583029585155362,0.44,0.285,6.47836707646307e-13,"17","ILF2"
3.50092857513755e-17,0.72750227289459,0.324,0.19,6.89437864301837e-13,"17","PSMB7"
4.47660601838631e-17,0.725523195599514,0.319,0.187,8.81578023200815e-13,"17","MPC2"
4.80725036466761e-17,0.668971270162832,0.356,0.216,9.46691814313992e-13,"17","ATF4"
5.51434912037335e-17,1.02970079362208,0.274,0.157,1.08594077227512e-12,"17","MX1"
6.67888239001137e-17,0.728867694995758,0.305,0.176,1.31527230906494e-12,"17","MLX"
7.53233231033435e-17,0.802506291827203,0.259,0.141,1.48334220187414e-12,"17","CYB5R4"
7.92148545858769e-17,0.776980867822752,0.293,0.168,1.55997813135967e-12,"17","ECHDC1"
9.33895513757005e-17,0.57424800116408,0.409,0.259,1.83912043524167e-12,"17","SUMO3"
1.00974676907798e-16,0.669071073833628,0.339,0.203,1.98849431234527e-12,"17","LSM10"
1.05038318687411e-16,0.621048216101745,0.324,0.189,2.06851960991119e-12,"17","MAP2K3"
1.14633983159333e-16,0.818652884446155,0.289,0.167,2.25748703035675e-12,"17","MRPL4"
1.23765026848335e-16,0.766291869387806,0.272,0.152,2.43730467372426e-12,"17","SRA1"
1.42181974077967e-16,0.571838538039513,0.426,0.273,2.79998961551741e-12,"17","SNRPC"
1.752538509641e-16,0.511588441128305,0.492,0.333,3.45127408703602e-12,"17","DDX21"
1.89888983395048e-16,0.510901784498717,0.522,0.361,3.73948374999867e-12,"17","RPN2"
2.14118362201063e-16,0.667119811092114,0.367,0.228,4.21663290682554e-12,"17","DNAJC7"
2.692171568096e-16,0.553084134766962,0.438,0.285,5.30169346905145e-12,"17","TMED9"
3.12027305943791e-16,0.684356052913598,0.319,0.19,6.14475373595108e-12,"17","EHBP1L1"
3.66632395778877e-16,0.558833416785553,0.297,0.174,7.22009177007343e-12,"17","IRF7"
4.9718356060551e-16,0.593928290557332,0.373,0.232,9.79103585900431e-12,"17","RB1"
7.67718567362079e-16,0.678205767753407,0.334,0.204,1.51186817470614e-11,"17","TOP1"
1.22165736358069e-15,0.630849408995655,0.354,0.219,2.40580984609945e-11,"17","GNPTG"
1.53762876304824e-15,0.646095371166456,0.331,0.201,3.0280523230709e-11,"17","MPG"
1.98579714218026e-15,0.504959197767014,0.46,0.308,3.91063031209558e-11,"17","XRN2"
3.86032891792176e-15,0.703210288522024,0.311,0.188,7.60214573806331e-11,"17","PSMA3"
3.98344786310807e-15,0.806136870043263,0.262,0.15,7.84460387681872e-11,"17","PSMD3"
5.21794014024628e-15,0.774380777752255,0.283,0.168,1.0275689518187e-10,"17","DNPH1"
5.81558043361478e-15,0.597185524222284,0.368,0.233,1.14526225479176e-10,"17","PQBP1"
7.15543272142236e-15,0.596937240779663,0.393,0.257,1.4091193658297e-10,"17","SDHC"
8.45567958029809e-15,0.722735671553418,0.291,0.174,1.6651769797481e-10,"17","MRPS36"
1.07633957736187e-14,0.629843173775387,0.345,0.216,2.11963552969874e-10,"17","COPZ1"
1.12180016198533e-14,0.659089817050097,0.308,0.186,2.2091610589977e-10,"17","SNF8"
1.54728149067285e-14,0.720745501233939,0.288,0.171,3.04706143958204e-10,"17","COMMD3"
1.68960691343167e-14,0.685151438131035,0.283,0.167,3.32734289462099e-10,"17","SMS"
1.76881509309278e-14,0.623206782821335,0.341,0.213,3.48332756282762e-10,"17","FAM162A"
1.77659349186237e-14,0.575275939405903,0.362,0.229,3.49864556352457e-10,"17","PSMG2"
2.66764531523886e-14,0.752490842378009,0.254,0.146,5.25339391929989e-10,"17","DELE1"
2.82020484413226e-14,0.677990024292939,0.311,0.192,5.55382939954966e-10,"17","HDGF"
2.84549304679033e-14,0.76893949491974,0.251,0.144,5.60362945704419e-10,"17","HCFC1R1"
2.84715901075849e-14,0.602000731628892,0.356,0.227,5.6069102398867e-10,"17","KDELR2"
3.01437207201612e-14,0.725250580510488,0.293,0.177,5.93620292142134e-10,"17","RABL6"
3.78922653543288e-14,0.524818345584401,0.429,0.286,7.46212381622797e-10,"17","ACADVL"
4.77769546611793e-14,0.620149520338446,0.324,0.201,9.40871568142604e-10,"17","TUBGCP2"
1.01645083011167e-13,0.75371689403664,0.269,0.161,2.00169661973892e-09,"17","CUEDC2"
1.03828923012512e-13,0.504640294232996,0.5,0.357,2.0447029808854e-09,"17","PRDX1"
1.2740633742111e-13,0.566537783543782,0.364,0.235,2.50901300283392e-09,"17","COX16"
1.43899720853994e-13,0.727889159028774,0.265,0.157,2.83381720277771e-09,"17","CUL1"
1.60743145498924e-13,0.707020871350199,0.259,0.152,3.16551476431031e-09,"17","JARID2"
2.07766968697326e-13,0.601308939470123,0.31,0.191,4.09155491455644e-09,"17","GNAI3"
3.32615441166432e-13,0.636072213887018,0.314,0.198,6.55019588289054e-09,"17","HOOK3"
3.5329310925281e-13,0.508168289068502,0.771,0.678,6.95740120051558e-09,"17","PCBP2"
3.70172731799837e-13,0.574194235416389,0.347,0.224,7.28981160733419e-09,"17","THOC7"
6.23054161513527e-13,0.507563979365813,0.406,0.274,1.22698056026859e-08,"17","HEBP2"
1.06265972431083e-12,0.605339702840476,0.307,0.192,2.09269579508533e-08,"17","ESD"
1.33528155602996e-12,0.620701078807637,0.294,0.183,2.6295699682898e-08,"17","BLOC1S2"
1.92384556774797e-12,0.614499097648651,0.251,0.148,3.78862907656608e-08,"17","PLEKHB2"
2.30705025935507e-12,0.620192186582431,0.31,0.197,4.54327407574794e-08,"17","TMEM147"
2.6128243622801e-12,0.526851134987958,0.416,0.291,5.14543501663821e-08,"17","TXNL4A"
3.17690032668094e-12,0.642017490282157,0.262,0.158,6.25626981333277e-08,"17","SHMT2"
3.93160229613521e-12,0.505175018943949,0.373,0.249,7.74250440177907e-08,"17","STAT6"
4.31220536254247e-12,0.533741441131524,0.314,0.199,8.49202602045488e-08,"17","ATG16L2"
5.39198748305618e-12,0.61661235816567,0.291,0.183,1.06184409503825e-07,"17","PARL"
6.23300619505724e-12,0.584470397341452,0.286,0.179,1.22746590999262e-07,"17","FKBP2"
7.22756592983726e-12,0.618830474005334,0.285,0.179,1.42332455856285e-07,"17","VKORC1"
7.8846898065352e-12,0.543893790588368,0.339,0.223,1.55273196360098e-07,"17","CNIH1"
1.11657200946659e-11,0.587004328305005,0.293,0.186,2.19886525824255e-07,"17","TRMT1"
1.62214257198362e-11,0.589275757006539,0.302,0.194,3.19448536700734e-07,"17","GTF3C6"
2.77757093810177e-11,0.612580591718671,0.291,0.187,5.46987044840381e-07,"17","BUD23"
3.04778410126319e-11,0.508033789938923,0.341,0.226,6.0020012306176e-07,"17","PSMB4"
3.94084562188481e-11,0.625979892394858,0.271,0.171,7.76070728317776e-07,"17","HDAC2"
6.36739709403258e-11,0.609412635902641,0.254,0.157,1.25393150972784e-06,"17","SARNP"
7.02795040498091e-11,0.536422543437324,0.328,0.219,1.38401427325289e-06,"17","LSM6"
9.47717060908744e-11,0.537860392363609,0.307,0.201,1.86633920804759e-06,"17","DCAF7"
9.65861946793407e-11,1.13314884127839,0.307,0.209,1.90207193182026e-06,"17","CPNE3"
9.7862293591579e-11,0.617023432319998,0.511,0.401,1.92720214769896e-06,"17","HIST1H1E"
1.10112433498797e-10,0.529260002408617,0.305,0.199,2.16844415289181e-06,"17","FAM120A"
2.46182431636595e-10,0.538440576107463,0.307,0.203,4.84807062621946e-06,"17","RAD23B"
3.31179099550612e-10,0.545893133334143,0.272,0.175,6.52191000745021e-06,"17","TRIM8"
3.55836804496014e-10,0.574755665479561,0.26,0.165,7.00749419094001e-06,"17","MPC1"
4.2187136582411e-10,0.515767866924296,0.328,0.222,8.3079128071742e-06,"17","DNAJA1"
4.90928224877231e-10,0.548433222617001,0.272,0.176,9.66784953250731e-06,"17","ADPGK"
7.39124661403243e-10,0.541835592737957,0.272,0.176,1.45555819570141e-05,"17","MRPL14"
7.58336429401683e-10,0.522851399073064,0.325,0.223,1.49339193042073e-05,"17","CAPRIN1"
9.84897715327309e-10,0.5561911328492,0.262,0.169,1.93955907079407e-05,"17","ANAPC15"
1.0167405076939e-09,0.540645335213479,0.319,0.218,2.0022670818016e-05,"17","GLUD1"
1.18111950632126e-09,0.548821854175993,0.381,0.275,2.32597864379846e-05,"17","FDFT1"
2.99774514883041e-09,0.543143203537707,0.286,0.192,5.90345952159172e-05,"17","CCDC124"
3.39255436618886e-09,0.525180191261637,0.276,0.182,6.68095731333573e-05,"17","TBC1D5"
5.70541594380733e-09,0.553545404884727,0.26,0.171,0.000112356756181398,"17","SQOR"
1.34431626653974e-08,0.903353148819173,0.3,0.214,0.000264736202369671,"17","ISG15"
1.42324288003839e-08,0.521615099416547,0.272,0.184,0.00028027922036596,"17","RNF13"
5.24164475948847e-08,0.502368834399442,0.3,0.212,0.00103223710248606,"17","SRM"
7.2049843127151e-08,0.531478646414517,0.251,0.17,0.00141887756070298,"17","ARPC1A"
0.00652527973054038,0.707258737474314,0.251,0.22,1,"17","IFI6"
0,4.496302001467,1,0.053,0,"18","TRBV20-1"
0,3.16051097767022,0.81,0.11,0,"18","GZMK"
0,3.52821129216861,0.372,0.031,0,"18","TRAV1-2"
2.934749936297e-321,2.51252762295777,0.818,0.174,5.77940304954969e-317,"18","CD8A"
1.39673268342206e-279,1.74513221044025,0.959,0.236,2.75058567346306e-275,"18","CST7"
4.49287583277307e-279,1.88413229061218,0.922,0.223,8.84782037748001e-275,"18","GZMA"
4.52596430436547e-272,2.57026548809851,0.9,0.278,8.91298150458691e-268,"18","DUSP2"
2.03149424684983e-257,2.44972079664159,0.718,0.161,4.00062162032137e-253,"18","KLRG1"
1.1382430738406e-234,1.4421353828802,0.953,0.261,2.2415420853143e-230,"18","NKG7"
3.12428565476027e-231,1.75450733852495,0.988,0.325,6.1526557399194e-227,"18","CCL5"
1.45412283110581e-173,1.84863398798499,0.634,0.155,2.86360409129667e-169,"18","CD8B"
2.9253845593663e-152,0.866072705882263,0.72,0.194,5.76095981276005e-148,"18","PRF1"
1.65860702920529e-145,2.61232136864825,0.299,0.047,3.26629482261397e-141,"18","EOMES"
3.93623062884576e-138,1.9728588001627,0.622,0.19,7.75161897738596e-134,"18","LYAR"
3.72581733814319e-137,1.26488573405526,0.996,0.679,7.33725208400538e-133,"18","IL32"
3.19089091098766e-121,1.50875219261173,0.8,0.336,6.283821471008e-117,"18","GZMM"
7.83346362489248e-121,1.11474013150617,0.877,0.372,1.54264399165008e-116,"18","CTSW"
1.14614467354428e-111,1.9774201767478,0.538,0.17,2.25710270561076e-107,"18","CMC1"
1.23127008922537e-107,2.3383304821935,0.55,0.196,2.42474018671152e-103,"18","KLRB1"
5.78744982332165e-107,0.596618426399551,1,0.999,1.13972249370673e-102,"18","HLA-B"
7.43720302718942e-103,1.36070427794375,0.879,0.479,1.46460839214441e-98,"18","ARL4C"
3.95225017487651e-102,1.45537296914824,0.442,0.116,7.78316626938432e-98,"18","CCL4"
1.88219681257218e-101,2.00287637175436,0.446,0.126,3.70661018299839e-97,"18","MYBL1"
7.60931177666521e-101,1.41776364915015,0.634,0.22,1.49850176817868e-96,"18","KLRK1"
3.33066842842006e-93,1.64502911400028,0.511,0.165,6.55908533608763e-89,"18","MATK"
5.62642823777167e-91,1.2549974813358,0.906,0.595,1.10801251286437e-86,"18","CXCR4"
9.7018453674754e-87,0.56385954801866,1,0.996,1.91058440821693e-82,"18","HLA-C"
1.0924369893019e-85,1.10938839289218,0.967,0.872,2.15133616303223e-81,"18","ZFP36L2"
7.58697499768654e-83,1.87553835613865,0.427,0.134,1.49410298629441e-78,"18","SH2D1A"
5.83475224043683e-81,0.899490523417986,0.961,0.74,1.14903775870923e-76,"18","HCST"
2.92123719294769e-79,1.62134764443754,0.489,0.171,5.75279240407188e-75,"18","SAMD3"
8.02741497119998e-74,1.68218301999834,0.431,0.143,1.58083883027841e-69,"18","TENT5C"
7.72080825996328e-71,1.97613622737047,0.311,0.085,1.52045877063457e-66,"18","SYTL2"
1.68649065961699e-70,0.796707410895159,0.988,0.709,3.32120605598373e-66,"18","CD3E"
1.42968137795915e-69,1.46593617722055,0.618,0.289,2.81547153761496e-65,"18","PARP8"
3.36514434657217e-69,1.24889296906453,0.671,0.317,6.62697876170458e-65,"18","PPP2R5C"
4.53727181287869e-69,1.02678600338035,0.483,0.166,8.93524938110201e-65,"18","IL2RB"
4.97365025378645e-68,1.499366532326,0.454,0.163,9.79460944478165e-64,"18","SH2D2A"
4.82641959604708e-67,1.13247220008538,0.824,0.501,9.50466811049551e-63,"18","CD69"
8.06544942997549e-67,0.929194985093085,0.902,0.542,1.58832895624507e-62,"18","CD3D"
1.25833352727794e-65,1.5813232016126,0.419,0.145,2.47803621526845e-61,"18","PYHIN1"
2.61380505339211e-65,0.551796975119053,1,0.996,5.14736629164508e-61,"18","HLA-A"
4.65467810781915e-64,0.66449169318695,0.982,0.9,9.16645759772825e-60,"18","CALM1"
5.10440020203329e-64,0.79654048042644,0.965,0.752,1.00520953178642e-59,"18","PTPRCAP"
1.2748870531123e-63,1.96475075082047,0.274,0.074,2.51063507369406e-59,"18","LINC01871"
2.39116923135187e-63,1.14663822927283,0.757,0.431,4.70892956730123e-59,"18","FYN"
3.30958496326527e-61,1.301371084252,0.663,0.362,6.5175656681583e-57,"18","CD81"
1.90594282474496e-60,1.5234659673584,0.362,0.118,3.75337320477025e-56,"18","GZMH"
7.73446850555043e-60,1.13354078828666,0.697,0.36,1.52314888279805e-55,"18","CD2"
3.40223523338177e-59,1.83519487316314,0.372,0.13,6.70002184509873e-55,"18","NCR3"
5.81830832567845e-59,1.45568373968744,0.456,0.178,1.14579945857586e-54,"18","PRDM1"
9.85871243592155e-58,1.01836373290652,0.789,0.483,1.94147624000603e-53,"18","LITAF"
3.88599452167275e-57,1.0722796050613,0.671,0.342,7.65268901153014e-53,"18","SYNE2"
4.88266520323097e-57,1.69666163598261,0.378,0.135,9.61543258472275e-53,"18","NR4A2"
1.44145594376252e-54,1.21956212169352,0.663,0.363,2.83865919005154e-50,"18","TNFAIP3"
2.09478782542804e-54,1.13846451262169,0.72,0.423,4.12526566461543e-50,"18","DNAJB1"
3.05906444631112e-52,1.44770128558497,0.472,0.204,6.02421561412048e-48,"18","GBP5"
4.61677389709815e-51,1.44718405283774,0.419,0.168,9.09181283555539e-47,"18","ERN1"
1.20133429427469e-49,1.14353610721542,0.675,0.396,2.36578762571516e-45,"18","PIK3R1"
6.09944429987811e-48,0.91568482186309,0.877,0.679,1.201163565975e-43,"18","ZFP36"
5.51078096296621e-47,1.03606605134174,0.736,0.477,1.08523809503693e-42,"18","SRSF7"
9.26842478797923e-47,1.05781117641203,0.485,0.209,1.82523089349675e-42,"18","C12orf75"
6.21835886191083e-46,1.30604120587602,0.411,0.169,1.2245814106761e-41,"18","SYTL3"
9.61456420996424e-46,1.41429519527462,0.427,0.185,1.89339612986826e-41,"18","GPR65"
6.50697445777479e-45,0.760805058716563,0.44,0.176,1.28141847996959e-40,"18","HOPX"
1.46921248932158e-44,1.54826601732699,0.252,0.078,2.893320155221e-40,"18","PTGDR"
1.88210860542514e-44,1.30194002022671,0.438,0.192,3.70643647666373e-40,"18","CBLB"
2.05536670251904e-44,0.604954150430504,0.978,0.906,4.04763364727074e-40,"18","BTG1"
4.87254955567211e-44,0.655205817404779,0.908,0.651,9.59551183998508e-40,"18","CD99"
3.99304209592047e-43,1.02119387774243,0.413,0.172,7.86349779949618e-39,"18","STOM"
2.38516780275599e-42,0.821700539309503,0.726,0.422,4.69711095396737e-38,"18","CD3G"
4.47453451089154e-42,1.32377663348734,0.45,0.211,8.81170081229872e-38,"18","FKBP11"
5.07726720056223e-42,0.908127606763191,0.746,0.459,9.99866229806719e-38,"18","SPOCK2"
8.51939830229224e-42,1.19345178554717,0.282,0.095,1.67772510767041e-37,"18","S1PR5"
1.71168668026275e-41,0.98010997789384,0.483,0.222,3.37082457944143e-37,"18","APMAP"
1.9005939945842e-41,0.643987461122828,0.916,0.706,3.74283975353466e-37,"18","IL2RG"
1.77411095663821e-40,1.48955644111081,0.333,0.131,3.49375670690763e-36,"18","TRG-AS1"
2.88359905875205e-40,0.916091520659494,0.693,0.427,5.67867162640042e-36,"18","HSPA5"
4.7240869606534e-40,1.66819316733802,0.348,0.146,9.30314445161474e-36,"18","PHACTR2"
6.12832850695618e-40,1.17965565856196,0.358,0.142,1.20685173287488e-35,"18","CHST12"
8.36708834101875e-40,1.46109277590915,0.28,0.099,1.64773070699682e-35,"18","TGFBR3"
3.74717242861219e-39,0.917151170432528,0.585,0.307,7.379306663666e-35,"18","CTSC"
2.35843306733291e-38,0.940840408589704,0.599,0.33,4.64446223949871e-34,"18","PRKCH"
2.58818221648857e-38,0.995508840321327,0.548,0.293,5.09690723893094e-34,"18","ALOX5AP"
2.68723982292458e-38,0.79429181671402,0.773,0.518,5.29198138328537e-34,"18","PLAAT4"
2.79303858779938e-38,1.15325097542709,0.483,0.245,5.50033089095331e-34,"18","RORA"
6.35271727753234e-38,0.920080309086532,0.914,0.82,1.25104061346444e-33,"18","JUNB"
7.0080936191239e-38,1.26303046183268,0.401,0.18,1.38010387641407e-33,"18","APOBEC3G"
1.57749462207339e-37,1.16480329207987,0.505,0.265,3.10656015924912e-33,"18","CLDND1"
2.84828090398448e-37,1.00630016121441,0.689,0.443,5.60911958421664e-33,"18","DUSP1"
4.59469950927166e-37,0.854545307853942,0.37,0.148,9.04834174360869e-33,"18","KLRD1"
5.0174996960408e-37,0.743269373467968,0.796,0.503,9.88096215141315e-33,"18","LCK"
6.15820786291479e-36,0.903440593529005,0.654,0.399,1.21273587444381e-31,"18","PAXX"
1.50937182170448e-35,1.21876278614063,0.37,0.162,2.97240592848262e-31,"18","TSEN54"
1.68201477245722e-35,1.06506738697555,0.474,0.237,3.31239169140001e-31,"18","RNF125"
4.60456443948638e-35,0.503500931929351,0.975,0.94,9.06776875068053e-31,"18","UBC"
4.06602575061818e-34,1.23026876620884,0.321,0.132,8.00722451069239e-30,"18","FOSL2"
7.87902179078961e-34,0.860579999296285,0.577,0.327,1.5516157612602e-29,"18","GNG2"
1.59626199833702e-33,0.969216945460689,0.607,0.364,3.14351875332509e-29,"18","CLEC2B"
2.86134518901928e-33,1.52913911034482,0.282,0.112,5.63484708073567e-29,"18","PRR5"
2.99051693002084e-33,1.19398049298187,0.37,0.168,5.88922499029005e-29,"18","ZBTB38"
1.2175913654689e-32,1.01269760234468,0.483,0.252,2.3978026760179e-28,"18","ARPC5L"
8.16657435318828e-32,1.05058477297108,0.466,0.243,1.60824348737337e-27,"18","SYNE1"
2.39823564484354e-31,0.925484823771908,0.542,0.304,4.72284545539038e-27,"18","SELENOK"
3.16642160565825e-31,1.25357124074401,0.335,0.15,6.23563406802279e-27,"18","DNAJC1"
3.54002755730797e-31,0.849265847958488,0.591,0.353,6.97137626860658e-27,"18","ABHD17A"
4.10430871978918e-31,1.39824449340511,0.307,0.132,8.08261516188084e-27,"18","GTF3C1"
6.2506818412155e-31,1.06547502773402,0.483,0.266,1.23094677499057e-26,"18","CCNH"
1.06398201772008e-30,0.630118124706482,0.806,0.579,2.09529978749615e-26,"18","SEPTIN7"
6.31162997714691e-30,0.935921274284729,0.589,0.369,1.24294929139954e-25,"18","TERF2IP"
6.64611458589454e-30,1.08428832383291,0.378,0.18,1.30881934540021e-25,"18","RUNX3"
7.07169666309964e-30,0.883266545431386,0.589,0.362,1.39262922386421e-25,"18","PDCD4"
8.87724070686012e-30,0.806313851409696,0.62,0.381,1.74819501240196e-25,"18","LINC01138"
3.07412791684138e-29,0.652149053369766,0.849,0.725,6.05388010663573e-25,"18","HSP90AA1"
4.17381241195707e-29,1.23411740547798,0.307,0.134,8.21948878286707e-25,"18","GYG1"
5.18596717077499e-29,1.29911286873969,0.301,0.131,1.02127251494072e-24,"18","MTFP1"
6.089079881365e-29,1.27818647599951,0.294,0.127,1.19912250103721e-24,"18","MRPL10"
1.67946816289487e-28,0.94933710466794,0.495,0.278,3.30737665318886e-24,"18","PIP4K2A"
2.23599940434851e-28,0.889960239496914,0.622,0.398,4.40335362698353e-24,"18","DDIT4"
3.11157021228102e-28,0.783617957279735,0.773,0.609,6.12761521904502e-24,"18","IL7R"
7.77790926381087e-28,1.20919806869075,0.294,0.128,1.53170367132227e-23,"18","PTPN22"
9.9843628601344e-28,0.86780993640562,0.569,0.346,1.96622057804627e-23,"18","P2RY8"
1.57420174451249e-27,0.783172252728509,0.673,0.442,3.10007549546844e-23,"18","LIME1"
2.45632445643363e-26,1.0470064430277,0.403,0.213,4.83723975205476e-22,"18","RASSF1"
8.34658504293079e-26,1.21377199215797,0.344,0.171,1.64369299250436e-21,"18","CSRNP1"
1.16541553966547e-25,0.984545485068151,0.436,0.239,2.29505282226321e-21,"18","SIPA1"
7.32768367238688e-25,0.854739497624985,0.501,0.294,1.44304074560315e-20,"18","RHOF"
1.92349803425086e-24,1.10672121040632,0.288,0.131,3.78794467885021e-20,"18","CYTOR"
1.93461310951873e-24,0.552175373348526,0.652,0.433,3.80983359657524e-20,"18","MT2A"
2.30416033630928e-24,0.833697002271315,0.507,0.298,4.53758295029387e-20,"18","CD96"
5.89510346047763e-24,0.707671965642345,0.642,0.417,1.16092272447186e-19,"18","EZR"
1.64408445004898e-23,1.18431259989893,0.331,0.168,3.23769550748146e-19,"18","ZBTB1"
